,Num Align Hqmt,Mode Mt Base Call Read Length Align Hqmt,Avg Mt Align Edit Percent Identical
55,0.28219760872510863,0.0275049115913556,0.9497222793663855
56,0.28130271982146254,0.02881466928618206,0.9524710311135549
57,0.2464851364075364,0.0275049115913556,0.9494959884797369
58,0.3112536195164002,0.02881466928618206,0.9506524368087024
59,0.2825946211440079,0.028159790438768827,0.9501817825261907
60,0.2605745128886138,0.031434184675834975,0.9502542648237835
61,0.04638550741188296,0.07596594629993451,0.8617614544140184
62,0.30181398398979103,0.1715782580222659,0.9094715329140772
63,0.035995315325055253,0.24623444662737395,0.9474962845612707
64,0.035910650368274656,0.24623444662737395,0.9482184158868892
65,0.035820555875858376,0.24950884086444008,0.9488532608382183
66,0.03576241211237516,0.24950884086444008,0.947992509521713
67,0.03630160676665723,0.2514734774066798,0.9512296035391357
68,0.20259870701873683,0.11591355599214145,0.9469681443185993
69,7.905642546461758e-06,0.0275049115913556,0.295950219850152
70,0.2868952906892831,0.1466928618205632,0.9290602102947929
71,0.02738750255740078,0.1466928618205632,0.9135749538093583
72,0.27214040826886055,0.1466928618205632,0.9276945822847114
73,0.26119935697591806,0.1761624099541585,0.9030963591584369
74,0.0,0.0,0.892795384204538
75,0.3017918183580475,0.17092337917485265,0.8928307894033578
76,0.0,0.0,0.892795384204538
77,0.012445599483680993,0.10674525212835625,0.8752437385484702
78,0.04170086229975678,0.03732809430255403,0.9228317314809655
79,0.0463371785782027,0.10740013097576949,0.8992499908676153
80,0.1181823752380717,0.17812704649639818,0.9037629271312584
81,0.0458203285513444,0.03732809430255403,0.9187060083402709
82,0.3553477435595713,0.16830386378519974,0.8958289033255342
83,0.016388486496655374,0.05435494433529797,0.9053971433899797
84,0.0,0.0,0.892795384204538
85,0.2704054031397393,0.17354289456450558,0.8937259553916639
86,0.1140660047981365,0.13730500951943558,0.892795384204538
87,0.1140660047981365,0.13730500951943558,0.892795384204538
88,0.0,0.0,0.892795384204538
89,0.0358264329006948,0.24819908316961364,0.9481659287058739
90,0.03575277617825249,0.2475442043222004,0.9490482132248474
91,0.035800299531371406,0.2508185985592665,0.9494167770563728
92,0.03589236297627096,0.2501637197118533,0.9490224502861802
93,0.035848121210624154,0.24950884086444008,0.9484008713256573
94,0.035863216512995885,0.24950884086444008,0.9479634781505286
95,0.03573941116745696,0.24623444662737395,0.9475801102423058
96,0.03585608651839738,0.24885396201702686,0.9490901260653648
97,0.035734309790568484,0.2508185985592665,0.9480336533192855
98,0.03584215468794758,0.2501637197118533,0.9486569626264356
99,0.10719690318380212,0.14734774066797643,0.9252744041359131
100,0.07093043923570992,0.14800261951538965,0.9194154504572918
101,0.0358506569827617,0.252128356254093,0.9475439652238777
102,0.08286942127892294,0.1466928618205632,0.9291478811905556
103,0.03589892615121519,0.252128356254093,0.948945545991652
104,0.03582920733373941,0.25343811394891946,0.9466555283613425
105,0.03585760798167991,0.25278323510150624,0.946544593916486
106,0.03603183044383589,0.24950884086444008,0.9487742416755909
107,0.03588123541147915,0.24885396201702686,0.9475093582913408
108,0.035984814245144485,0.2501637197118533,0.9484033707152291
109,0.03594970125919284,0.24819908316961364,0.9490887802402108
110,0.035909128904992135,0.2508185985592665,0.9485043076017972
111,0.0,0.0,0.892795384204538
112,0.1140660047981365,0.13730500951943558,0.892795384204538
113,0.0360368721554976,0.2501637197118533,0.9508458511094409
114,0.03603570868357567,0.2508185985592665,0.9512124923336032
115,0.036007725692222534,0.24688932547478717,0.9499924057009155
116,0.036019688570189064,0.2501637197118533,0.9499952896119597
117,0.035935530767835976,0.2508185985592665,0.9498697433511434
118,0.035956622425497665,0.24885396201702686,0.9506889663486033
119,0.035992779552917714,0.2501637197118533,0.9503017532256548
120,0.035944361221397304,0.2501637197118533,0.9505570754834878
121,0.03602267183152735,0.24950884086444008,0.951427055315337
122,0.036065779957865605,0.2514734774066798,0.9503007919219728
123,0.0,0.0,0.892795384204538
124,0.26349852665672285,0.23051735428945647,0.9370563343183491
125,0.1140660047981365,0.13730500951943558,0.892795384204538
126,0.1140660047981365,0.13730500951943558,0.892795384204538
127,0.03619077860793985,0.252128356254093,0.9501154525721605
128,0.036238689785032745,0.25343811394891946,0.9505205459435868
129,0.0362375561457242,0.2514734774066798,0.9514260940116546
130,0.03628224540057175,0.2508185985592665,0.9520511336654316
131,0.03624772906688776,0.2475442043222004,0.9510258071586368
132,0.03612326740385441,0.24950884086444008,0.9494363876514775
133,0.036214107711605256,0.2508185985592665,0.9497724594185648
134,0.03629665455283567,0.24950884086444008,0.9503025222686001
135,0.03620193600534505,0.24623444662737395,0.9499506851211339
136,0.03613716940169082,0.2514734774066798,0.9494615738079353
137,0.036255246885460245,0.24885396201702686,0.9503973068116056
138,0.03622368398050116,0.2501637197118533,0.9500843063328763
139,0.03626876105932268,0.25278323510150624,0.9521026595427657
140,0.036180128364962164,0.24623444662737395,0.9490174515070362
141,0.3466143951548017,0.23444662737393582,0.9523997023803803
142,0.2822585865868632,0.031434184675834975,0.9595964062623166
143,0.057052456653063584,0.06548788474132286,0.9112787838354865
144,0.27557369458002867,0.029469548133595286,0.9479031082793243
145,0.25189638465121583,0.23444662737393582,0.9520115279537502
146,0.2069806107702536,0.23313686967910938,0.9298048361265616
147,0.16667412482001237,0.23313686967910938,0.9450653398112383
148,0.24418975546863125,0.23313686967910938,0.9475908768435404
149,0.0,0.0,0.892795384204538
150,0.0,0.0,0.892795384204538
151,0.0,0.0,0.892795384204538
152,0.0,0.0,0.892795384204538
153,0.03852512093992302,0.06614276358873608,0.9296162283442313
154,0.14309741046352661,0.1237721021611002,0.9514560866865205
155,0.0906856853156896,0.14734774066797643,0.9501798599188271
156,0.00022168615004814087,0.07203667321545515,0.8820365026233974
157,0.00018597651182884002,0.07203667321545515,0.9015661559580641
158,0.000977734071010331,0.07203667321545515,0.9221597802075263
159,1.7601241895895992e-06,0.0275049115913556,0.29090433682542916
160,3.311420085499076e-06,0.0275049115913556,0.28267653861460773
161,2.267278617098467e-06,0.0275049115913556,0.2809277349570394
162,3.5202483791791983e-06,0.0275049115913556,0.2748780586279891
163,3.341252698881951e-06,0.0275049115913556,0.3086167416803973
164,3.221922245350453e-06,0.0275049115913556,0.28286264700736563
165,2.237446003715592e-06,0.0275049115913556,0.29939591676648214
166,3.0130939516703306e-06,0.0275049115913556,0.30012266234977236
167,0.048101270505372225,0.03732809430255403,0.9198959100373565
168,6.2350161970207834e-06,0.0275049115913556,0.284466870591221
169,2.804265657990209e-06,0.0275049115913556,0.29040753508277795
170,0.03986884151191446,0.03732809430255403,0.914464736497048
171,2.5357721375443376e-06,0.0275049115913556,0.2887017978301454
172,2.5954373643100867e-06,0.028159790438768827,0.27734226448540467
173,9.993925483262979e-06,0.0275049115913556,0.2910994814727943
174,0.0,0.0,0.892795384204538
175,0.09159038914913865,0.14800261951538965,0.8881848087101805
176,0.07141014765890653,0.06614276358873608,0.9056436216539425
177,0.013991436011341403,0.036018336607727575,0.713661855662175
178,0.08982113617985389,0.14734774066797643,0.927254305198538
179,0.13696349699326038,0.03339882121807466,0.9497930313173515
180,0.10785432448492052,0.1466928618205632,0.9351458393815357
181,0.07774856369391236,0.14734774066797643,0.9257508262405145
182,0.10365878506920657,0.1466928618205632,0.9365579944898075
183,0.010743022405306958,0.031434184675834975,0.9458464951829075
184,0.08959557179006598,0.02881466928618206,0.9504651748515269
185,0.12963278857191338,0.02881466928618206,0.9510202315972829
186,0.1472712615693112,0.15717092337917485,0.9502094680722211
187,0.10400257610583083,0.14734774066797643,0.9429943071595979
188,0.17759462144233404,0.1440733464309103,0.9489609268505577
189,0.05380240225329308,0.03732809430255403,0.9056849577122512
190,0.048160010921123104,0.03732809430255403,0.8754340766774269
191,0.04342536634896723,0.06614276358873608,0.9128203304193017
192,0.07221541939195047,0.06614276358873608,0.9003437621965404
193,0.0,0.0,0.892795384204538
194,0.012827516600208552,0.05435494433529797,0.9102834500035568
195,0.030406950855721662,0.23706614276358876,0.9500339340199608
196,0.028397366353024468,0.2409954158480681,0.9533031355803487
197,0.0393175944818257,0.1669941060903733,0.8887017978301452
198,0.0001297122029887386,0.0320890635232482,0.8656537730208198
199,0.03195720261016274,0.028159790438768827,0.9399269793723461
200,3.800674944978219e-05,0.0412573673870334,0.8393938403505299
201,1.6586933040878256e-05,0.0275049115913556,0.7620352337025382
202,0.11380858595739508,0.02881466928618206,0.9503875015140535
203,0.1538362264703466,0.028159790438768827,0.950786250281181
204,0.1706958594301577,0.0275049115913556,0.9484200973992891
205,0.1319756033660973,0.030779305828421744,0.9495390548846725
206,0.17528140060062594,0.12966601178781925,0.9431663805186044
207,0.03531193965029375,0.2455795677799607,0.9482776321936757
208,0.03582309164799592,0.2514734774066798,0.948128053340819
209,0.03541465333817099,0.252128356254093,0.9480324997548677
210,0.03586742291148287,0.2508185985592665,0.949509446731279
211,0.03613275417491016,0.2501637197118533,0.9498062973081578
212,0.0048163859328249495,0.10609037328094303,0.9429566240552791
213,0.004435870949126384,0.1696136214800262,0.9415573504163413
214,0.004798754858315671,0.11656843483955469,0.9430400652148423
215,0.004420507153234204,0.1669941060903733,0.9415694628427289
216,0.0048327640375721475,0.11656843483955469,0.9465092179410028
217,0.004441360149988833,0.1696136214800262,0.9437093248379727
218,0.004815192628289634,0.16830386378519974,0.9465790085882877
219,0.004752603805412364,0.114603798297315,0.9501417922930364
220,0.004402637417817862,0.16895874263261298,0.9480392288806394
221,0.004736434528958846,0.12115258677144729,0.9497507339553608
222,0.004396312903780693,0.16764898493778652,0.9482095718930186
223,0.02628993087843144,0.03732809430255403,0.9210450524583416
224,0.0013210776184338342,0.1466928618205632,0.9287208700951886
225,0.026278773481026245,0.03732809430255403,0.920439046617461
226,0.0013180048592553982,0.1466928618205632,0.9279479819351808
227,0.037865939514615025,0.04191224623444663,0.9511807693121104
228,0.0377562449952062,0.034053700065487885,0.9494807998815675
229,0.037865939514615025,0.04191224623444663,0.9511807693121104
230,0.04994916224353424,0.03732809430255403,0.9108177425897908
231,0.0442685553336208,0.03732809430255403,0.9218479332932152
232,0.02716032720649019,0.03732809430255403,0.9045046690519816
233,0.035798151583207836,0.2508185985592665,0.9495705856454291
234,0.03559349985540132,0.24885396201702686,0.9488221145989346
235,0.03573332531432685,0.2514734774066798,0.9491802963506992
236,0.03553824985541624,0.24950884086444008,0.9485992844055393
237,0.03590972555725979,0.24950884086444008,0.9508883407321673
238,0.03572777644823764,0.2501637197118533,0.9483435776262339
239,0.0358266118963751,0.24623444662737395,0.9478554276167168
240,0.035818586923375105,0.24885396201702686,0.9478959946320802
241,0.03581796043849407,0.2508185985592665,0.9483328110249993
242,0.03564093371068009,0.2501637197118533,0.948592555279768
243,0.03579075309508888,0.2501637197118533,0.9489236282677118
244,5.071544275088675e-07,0.028159790438768827,0.7172644373393422
245,0.03624226969863869,0.25278323510150624,0.9513263106895047
246,0.036261064245069904,0.24950884086444008,0.9515485641006909
247,0.036230694644646136,0.24885396201702686,0.95028944853853
248,0.03619361270621122,0.24885396201702686,0.9504951675263928
249,0.036234334223478847,0.24950884086444008,0.9509187179285061
250,0.0361798897040551,0.252128356254093,0.9498726272621885
251,0.03619441818677256,0.2508185985592665,0.9505716872994481
252,0.03616628603235251,0.24950884086444008,0.9514647384196553
253,0.036253277932976974,0.24950884086444008,0.9508437362413411
254,0.036179024558267,0.2514734774066798,0.9498637832683174
255,0.03630348622130035,0.24819908316961364,0.952133421260577
256,0.053769288052438094,0.14734774066797643,0.9276872763767314
257,0.09217140912738352,0.1466928618205632,0.9248433555650832
258,0.14628538319484735,0.1466928618205632,0.9230424492479723
259,0.11169804789101023,0.1466928618205632,0.9183168726099584
260,0.1171756736994666,0.1466928618205632,0.9252699821389778
261,0.04984701537531128,0.14734774066797643,0.9189223016686312
262,0.006262820192693622,0.038637851997380485,0.8947697389291465
263,0.25770962736022957,0.0275049115913556,0.94950156404109
264,0.2813528087793324,0.0275049115913556,0.9472513443831985
265,0.20570502788722864,0.028159790438768827,0.9488438400621386
266,0.28710644592680706,0.0275049115913556,0.9525571639234265
267,0.22367243527978603,0.03274394237066143,0.9528447859849614
268,0.1338314902446459,0.030779305828421744,0.9508254714713913
269,0.040228742159765456,0.0275049115913556,0.9333541615797682
270,0.026495656580319743,0.0275049115913556,0.9231408867449682
271,0.015269912657864492,0.06679764243614932,0.9325043691252328
272,0.024683205986856582,0.06614276358873608,0.9204321252309531
273,0.026499504987446135,0.06614276358873608,0.9167632135997557
274,0.0519513184254991,0.06614276358873608,0.9133182857263709
275,0.0,0.0,0.892795384204538
276,0.048925724608821344,0.03732809430255403,0.9211832879277564
277,0.0745136045965136,0.14734774066797643,0.9216152978022678
278,0.03260176605491313,0.03798297314996726,0.8998623413127946
279,0.062330174119241306,0.14734774066797643,0.9229874626773849
280,0.09914212740303938,0.14734774066797643,0.9198115075741122
281,0.11660434932057116,0.14734774066797643,0.9262218650444987
282,0.11038460742160242,0.1466928618205632,0.9297115896694463
283,0.0048163859328249495,0.10609037328094303,0.9429566240552791
284,0.004435870949126384,0.1696136214800262,0.9415573504163413
285,0.004798754858315671,0.11656843483955469,0.9430400652148423
286,0.004420507153234204,0.1669941060903733,0.9415694628427289
287,0.004456723945881013,0.16895874263261298,0.943628190807245
288,0.0048327640375721475,0.11656843483955469,0.9465092179410028
289,0.004441360149988833,0.1696136214800262,0.9437093248379727
290,0.004815192628289634,0.16830386378519974,0.9465790085882877
291,0.004752603805412364,0.114603798297315,0.9501417922930364
292,0.004402637417817862,0.16895874263261298,0.9480392288806394
293,0.004736434528958846,0.12115258677144729,0.9497507339553608
294,0.004396312903780693,0.16764898493778652,0.9482095718930186
295,0.02628993087843144,0.03732809430255403,0.9210450524583416
296,0.0013210776184338342,0.1466928618205632,0.9287208700951886
297,0.026278773481026245,0.03732809430255403,0.920439046617461
298,0.0013180048592553982,0.1466928618205632,0.9279479819351808
299,0.04147756518858597,0.05435494433529797,0.9016059539304826
300,0.2951726475984955,0.0275049115913556,0.950845466587968
301,0.2122470216759592,0.0275049115913556,0.9516443099473784
302,0.2899124418763735,0.02881466928618206,0.9498828170812135
303,0.18634363196912967,0.02881466928618206,0.9525339003743318
304,0.30349391811460746,0.030779305828421744,0.9473207505090109
305,0.2534329432361142,0.029469548133595286,0.9517189071130705
306,0.19865829611267322,0.02881466928618206,0.9527236617210799
307,0.02071090401708669,0.029469548133595286,0.9453575761304451
308,0.15895448861799283,0.13359528487229863,0.9503307845968387
309,0.0,0.0,0.892795384204538
310,0.0,0.0,0.892795384204538
311,0.1696816699055935,0.2364112639161755,0.9524454604356243
312,0.28682971860506756,0.029469548133595286,0.9538408888598364
313,0.2078975459751896,0.23444662737393582,0.9560711134011499
314,0.11149960134678735,0.23444662737393582,0.9526592543744123
315,0.21096875385772978,0.2337917485265226,0.955023869170414
316,0.321082660145496,0.16830386378519974,0.8986226440850023
317,0.22309228044732926,0.16830386378519974,0.9033113066616418
318,0.03979187336938664,0.1669941060903733,0.8907503359756368
319,0.3264303350900566,0.1715782580222659,0.9088355343983299
320,0.28164346793152173,0.17092337917485265,0.9067206662988081
321,0.03979187336938664,0.1669941060903733,0.8907503359756368
322,0.04788217979268839,0.16830386378519974,0.9091120053371582
323,0.049890153334262916,0.1715782580222659,0.9062419370653707
324,0.008437408880011498,0.14734774066797643,0.9295410543963301
325,0.00025486001612989737,0.07662082514734775,0.7773063117277128
326,0.08300247473461056,0.14800261951538965,0.9002976196198236
327,0.08572541668851905,0.23903077930582844,0.9445300859213233
328,0.19054955313430086,0.1715782580222659,0.949302189657526
329,0.5929068725451114,0.06810740013097577,0.9530241652519482
330,0.23066573684377273,0.0595939751146038,0.9529174605432904
331,0.4754029506005931,0.06352324819908317,0.9474564865888526
332,0.5033371059656216,0.058284217419777344,0.9536653548075757
333,0.00218947516139593,0.14734774066797643,0.9312725545876295
334,0.2504793653481427,0.14734774066797643,0.9263825950200619
335,0.16070017382270513,0.0641781270464964,0.9574036725645851
336,0.19387117597357686,0.0320890635232482,0.944104228390374
337,0.22300117164605798,0.10281597904387689,0.9364282184927912
338,0.0,0.0,0.892795384204538
339,0.0,0.0,0.892795384204538
340,0.019080044541285084,0.03798297314996726,0.8691571481580462
341,0.055228699499128314,0.03732809430255403,0.9041737883247745
342,0.02115388849320899,0.06679764243614932,0.920824337133046
343,0.0,0.0,0.892795384204538
344,0.0,0.0,0.892795384204538
345,0.0,0.0,0.892795384204538
346,0.03582792453136395,0.10740013097576949,0.8923403322650043
347,2.6849352044587105e-07,0.08644400785854617,0.7904490634018231
348,0.07121933826370967,0.10805500982318271,0.8440934617891402
349,0.023657680069206887,0.10870988867059594,0.7769671637888442
350,0.027241024425690864,0.06679764243614932,0.927242769554359
351,0.04412881937253541,0.14734774066797643,0.9085604092846555
352,0.05441376199934833,0.03732809430255403,0.9109032986174528
353,0.1140660047981365,0.13730500951943558,0.892795384204538
354,0.024287476370332753,0.14734774066797643,0.9229855400700213
355,0.1140660047981365,0.13730500951943558,0.892795384204538
356,0.11839910917429829,0.1486574983628029,0.8770550269453423
357,0.03525152860819343,0.03798297314996726,0.8900116702266949
358,0.0,0.0,0.892795384204538
359,0.0393175944818257,0.1669941060903733,0.8887017978301452
360,0.050270429657054416,0.07596594629993451,0.8459966508179733
361,0.0,0.0,0.892795384204538
362,0.08648552184490131,0.053700065487884745,0.9307926717897743
363,0.0,0.0,0.892795384204538
364,0.12952076710866067,0.23444662737393582,0.9385636584910992
365,0.22285194891391683,0.17943680419122462,0.9322546224287529
366,0.21374002464531855,0.23051735428945647,0.9609045483122394
367,0.2177599096334341,0.2357563850687623,0.9554701063394133
368,0.07133004709197352,0.1466928618205632,0.9267519278945335
369,0.0,0.0,0.892795384204538
370,0.04380740279594832,0.03732809430255403,0.9069807950750488
371,0.052457428711539564,0.03732809430255403,0.8965152741541971
372,0.057890305599921615,0.03798297314996726,0.8886893008822847
373,0.1180952640069937,0.14734774066797643,0.931518263808647
374,0.0009441425483412142,0.1669941060903733,0.8957000886321995
375,0.03081873041824548,0.16830386378519974,0.91268094138547
376,0.03403889253940634,0.16764898493778652,0.9061846433659473
377,0.007721455991435891,0.03470857891290111,0.9350527851851567
378,0.037206787921920406,0.14734774066797643,0.9223508873794284
379,0.011555215304655718,0.068762278978389,0.7164638636333049
380,0.0,0.0,0.892795384204538
381,0.06382010432942221,0.14734774066797643,0.9208351037342806
382,0.2554365313835214,0.2364112639161755,0.9493077652188795
383,0.24481967110021063,0.2357563850687623,0.9524816054540528
384,0.21576434645902687,0.2357563850687623,0.9502565719526195
385,0.07962962929815613,0.14734774066797643,0.9212555779646125
386,0.007193239738878714,0.1669941060903733,0.9125857723209911
387,0.03158393695151621,0.2409954158480681,0.9374791156775175
388,6.124635527504147e-05,0.0320890635232482,0.8913532656447369
389,0.007432497298209368,0.16764898493778652,0.891943121583767
390,0.03081873041824548,0.16830386378519974,0.91268094138547
391,0.0009441425483412142,0.1669941060903733,0.8957000886321995
392,0.007480527805755796,0.16830386378519974,0.907337631001659
393,0.05336451915405925,0.03732809430255403,0.9033649474070762
394,0.2526582797644011,0.23051735428945647,0.943924272341178
395,0.17089087522384153,0.23968565815324167,0.9510606063519105
396,0.14456072998256997,0.1787819253438114,0.951051377836567
397,0.21785617947682065,0.22855271774721678,0.9595141186671716
398,0.03234210298802859,0.2383759004584152,0.9492768112403316
399,0.2787342213070372,0.2540929927963327,0.9533219771325085
400,0.24996875033748142,0.24623444662737395,0.924188515497177
401,0.33694633130751983,0.24885396201702686,0.9466855210362084
402,0.0,0.0,0.892795384204538
403,0.0,0.0,0.892795384204538
404,0.0,0.0,0.892795384204538
405,0.07140782071506267,0.07465618860510806,0.9232714317849298
406,0.1140660047981365,0.13730500951943558,0.892795384204538
407,0.1140660047981365,0.13730500951943558,0.892795384204538
408,0.0711801083771112,0.10805500982318271,0.844262458976365
409,0.04328040968053984,0.03732809430255403,0.90736685463358
410,0.06745902684463849,0.07531106745252128,0.9148748286476187
411,0.04415208881097405,0.03732809430255403,0.8856875340061174
412,0.010915067086685996,0.1466928618205632,0.9269491874099982
413,0.0010580732988504122,0.03732809430255403,0.9154614161541317
414,4.474892007431184e-07,0.03732809430255403,0.5343279622092298
415,0.007480527805755796,0.16830386378519974,0.907337631001659
416,0.1140660047981365,0.13730500951943558,0.892795384204538
417,0.0,0.0,0.892795384204538
418,0.0,0.0,0.892795384204538
419,0.05635124107549912,0.14734774066797643,0.8960486573471478
420,0.03373758314423931,0.14931237721021612,0.858068894712253
421,0.0,0.0,0.892795384204538
422,0.0,0.0,0.892795384204538
423,0.0,0.0,0.892795384204538
424,0.0,0.0,0.892795384204538
425,0.037798577473596495,0.040602488539620174,0.9503254012962219
426,0.1873952614234894,0.1905697445972495,0.9543636458018909
427,0.18923491936035772,0.22593320235756387,0.9609718395699511
428,0.0,0.0,0.892795384204538
429,0.15669881488750032,0.2357563850687623,0.9526123427547506
430,0.21335038088192482,0.24165029469548135,0.9570802900060946
431,0.2329706045537336,0.23313686967910938,0.955240354759511
432,0.3117249748078496,0.1486574983628029,0.9611796734259133
433,0.26042227706252097,0.19646365422396858,0.9593754986762848
434,0.30176234373602523,0.1715782580222659,0.9620911815768078
435,0.015154878100660128,0.05435494433529797,0.6495603958264038
436,0.0007345087740997546,0.05435494433529797,0.5807327825704109
437,0.0001879752969254926,0.0550098231827112,0.5397464465409412
438,0.0,0.0,0.892795384204538
439,0.0010837890115864498,0.07203667321545515,0.9109967373353047
440,0.00013209881205936857,0.07203667321545515,0.8198874505649583
441,0.09567208731218355,0.12115258677144729,0.9508421981554505
442,0.00011524338549804442,0.07203667321545515,0.8645132823329682
443,0.00025814160360201357,0.07203667321545515,0.8502869491489577
444,0.011183530774518485,0.029469548133595286,0.9366341297413907
445,0.19987609322357555,0.23772102161100198,0.9564565961774716
446,0.03905271070759916,0.03732809430255403,0.9067370084613953
447,0.012867134310781009,0.03732809430255403,0.8415827288335351
448,0.11583791965015174,0.14800261951538965,0.9049578276074883
449,0.2686463827568449,0.22986247544204322,0.9573865613590526
450,0.036318969347646064,0.1486574983628029,0.8466487992355716
451,0.2578258850545826,0.2265880812049771,0.9562051191343652
452,0.08246507003713145,0.14931237721021612,0.8766470496628704
453,0.02662554777898878,0.03798297314996726,0.848645811503729
454,0.0,0.0,0.892795384204538
455,0.0,0.0,0.892795384204538
456,0.23248394513161877,0.22920759659463,0.9596590832623573
457,0.11100951117413349,0.07531106745252128,0.9168753016090303
458,0.08778908771927939,0.07465618860510806,0.9254249442924518
459,0.08254928750471131,0.07465618860510806,0.9260853599217116
460,0.031125290353367897,0.07531106745252128,0.9214935967561768
461,0.028397366353024468,0.2409954158480681,0.9533031355803487
462,0.030406950855721662,0.23706614276358876,0.9500339340199608
463,0.03685383827298762,0.14734774066797643,0.9159399531268324
464,0.0009546436282519859,0.1669941060903733,0.8952382783435584
465,0.2121118799373348,0.03732809430255403,0.9602987347320946
466,0.09747388766266903,0.05304518664047152,0.9475026291655695
467,0.12977503047252292,0.05566470203012443,0.9496105758785838
468,0.0,0.0,0.892795384204538
469,0.022794801559720624,0.07203667321545515,0.9052796720800886
470,0.2211847533150149,0.1859855926653569,0.9635152568507306
471,0.23473917137291056,0.2383759004584152,0.9536044081541624
472,0.22933117488408983,0.20497707924034053,0.9569205213342129
473,0.14822390641246652,0.2318271119842829,0.9622830577916548
474,0.14596686038175838,0.02881466928618206,0.9473440140581055
475,0.03577965536291046,0.11787819253438114,0.9053706114083679
476,0.09550380154009075,0.11787819253438114,0.9386155688899058
477,0.1369726854381823,0.12246234446627374,0.9477608353344471
478,0.056307118640305846,0.03732809430255403,0.9048443937730593
479,0.03159082828520766,0.24165029469548135,0.9374362415333177
480,0.010628077345942743,0.14734774066797643,0.9158991938507328
481,0.011169151454867939,0.14734774066797643,0.9303631613048351
482,0.31403348209664317,0.24426981008513426,0.9551103865017585
483,0.032349143484786944,0.24034053700065489,0.9492406662219035
484,0.10236837537733035,0.0275049115913556,0.9501189132654142
485,0.13730719853204448,0.23772102161100198,0.9529297652304152
486,0.09229229087681093,0.1466928618205632,0.9463736741218973
487,0.1140660047981365,0.13730500951943558,0.892795384204538
488,0.1140660047981365,0.13730500951943558,0.892795384204538
489,0.1140660047981365,0.13730500951943558,0.892795384204538
490,0.1140660047981365,0.13730500951943558,0.892795384204538
491,0.02696128400999965,0.047151277013752456,0.9532912154146973
492,0.037866953823470044,0.036018336607727575,0.9515893233767909
493,0.00023194856905184972,0.07203667321545515,0.9083854520146044
494,0.26899336588310113,0.23051735428945647,0.9590057812803408
495,0.1792734815930687,0.2036673215455141,0.955729850594182
